t,fps,top_emotion,prob_Anger,prob_Contempt,prob_Disgust,prob_Fear,prob_Happiness,prob_Neutral,prob_Sadness,prob_Surprise,nose_x,nose_y,nose_vis,left_shoulder_z,left_shoulder_vis,right_shoulder_z,right_shoulder_vis
0.12259078025817871,8.091218438066493,Sadness,6.60378485918045,1.7902078106999397,0.05280019831843674,0.05704766372218728,0.3543158294633031,40.35956561565399,50.42112469673157,0.3611454274505377,0.51578289270401,0.6801378726959229,0.9961647987365723,-0.7947862148284912,0.9524244666099548,-0.793448269367218,0.9543609023094177
0.22524619102478027,8.80102760350297,Sadness,8.33575651049614,2.01950054615736,0.07644247962161899,0.07034357986412942,0.3734063357114792,41.71445667743683,46.97483777999878,0.4352596588432789,0.5167242884635925,0.6801425814628601,0.996084988117218,-0.8099905848503113,0.9527820348739624,-0.8554957509040833,0.9554963111877441
0.35785531997680664,8.313581188695846,Neutral,4.703868180513382,2.254381775856018,0.02147886698367074,0.09364635334350169,0.440275389701128,58.619022369384766,32.982322573661804,0.8850047364830971,0.5147596001625061,0.6793392300605774,0.9960913062095642,-0.8467987179756165,0.9517833590507507,-0.8440423011779785,0.9544836282730103
0.48438096046447754,8.190327477540846,Neutral,4.441531375050545,2.1128853783011436,0.021931627998128533,0.11315153678879142,0.4079165868461132,55.833011865615845,36.10142767429352,0.9681461378931999,0.5148025751113892,0.6797478199005127,0.9960640072822571,-0.8767479062080383,0.9512761235237122,-0.85566645860672,0.9541999101638794
0.6069750785827637,8.170267344185321,Neutral,5.0368815660476685,3.02627831697464,0.05968527402728796,0.0742871081456542,0.45070284977555275,61.860162019729614,28.648796677589417,0.8432086557149887,0.514927089214325,0.6799830198287964,0.9960699081420898,-0.9015154838562012,0.9505658149719238,-0.8731692433357239,0.9543107151985168
0.7096917629241943,8.383497352945666,Neutral,5.333418026566505,2.0461522042751312,0.01811368128983304,0.10853124549612403,0.3524101572111249,55.33594489097595,36.123126745224,0.6823035422712564,0.515720784664154,0.6799433827400208,0.9959452152252197,-0.899680495262146,0.9487247467041016,-0.8828336000442505,0.9541375637054443
0.8232464790344238,8.431231178650702,Neutral,4.147541522979736,1.8823646008968353,0.008382888336200267,0.15589719405397773,0.2971166279166937,60.008734464645386,32.54093527793884,0.9590237401425838,0.5183030366897583,0.6801057457923889,0.9959920048713684,-0.9699581265449524,0.9483544826507568,-0.917669951915741,0.952863335609436
0.9398555755615234,8.440104385376099,Neutral,4.868887737393379,3.2915934920310974,0.012803522986359894,0.16213406343013048,0.4898550920188427,66.80677533149719,23.14608246088028,1.2218625284731388,0.5245476961135864,0.6801807880401611,0.9958351254463196,-0.929695725440979,0.9464412331581116,-0.9116135835647583,0.9515308141708374
1.0594568252563477,8.423363291109766,Neutral,4.48727011680603,2.4993889033794403,0.013461375783663243,0.12013610685244203,0.3820020938292146,64.406818151474,27.27242112159729,0.8185007609426975,0.5291247367858887,0.6801320314407349,0.9957729578018188,-0.8952165842056274,0.9454531669616699,-0.9077175259590149,0.9491826295852661
1.17606520652771,8.431239652730147,Neutral,4.055735841393471,4.159589111804962,0.04378753656055778,0.26757153682410717,0.6928293500095606,60.751283168792725,29.110324382781982,0.9188728407025337,0.5307658910751343,0.6794745922088623,0.9956173300743103,-0.9005223512649536,0.9455134272575378,-0.9172547459602356,0.9478557109832764
